race_id,driver_id,qualifying_position,q1_seconds,q2_seconds,q3_seconds,best_qualifying_seconds,reached_q2,reached_q3,qualifying_gap_to_pole_seconds
2021_17,ocon,11,95.747,95.37700000000001,,95.37700000000001,1,0,2.467000000000013
2021_17,vettel,12,95.281,95.5,,95.281,1,0,2.3710000000000093
2021_17,giovinazzi,13,95.92,95.794,,95.794,1,0,2.8840000000000003
2021_17,alonso,14,95.756,104.549,,95.756,1,0,2.8460000000000036
2021_17,russell,15,95.74600000000001,,,95.74600000000001,0,0,2.8360000000000127
2021_17,stroll,16,95.983,,,95.983,0,0,3.0730000000000075
2021_17,latifi,17,95.995,,,95.995,0,0,3.085000000000008
2021_17,raikkonen,18,96.311,,,96.311,0,0,3.4010000000000105
2021_17,mick_schumacher,19,96.499,,,96.499,0,0,3.5889999999999986
2021_17,mazepin,20,96.79599999999999,,,96.79599999999999,0,0,3.8859999999999957
2021_18,bottas,1,76.727,76.864,75.875,75.875,1,1,0.0
2021_18,hamilton,2,77.207,76.474,76.02,76.02,1,1,0.14499999999999602
2021_18,max_verstappen,3,76.788,76.483,76.225,76.225,1,1,0.3499999999999943
2021_18,perez,4,77.003,77.055,76.342,76.342,1,1,0.46699999999999875
2021_18,gasly,5,76.908,76.955,76.456,76.456,1,1,0.5810000000000031
2021_18,sainz,6,77.517,77.248,76.761,76.761,1,1,0.8859999999999957
2021_18,ricciardo,7,77.719,77.092,76.763,76.763,1,1,0.8880000000000052
2021_18,leclerc,8,76.748,77.03399999999999,76.837,76.748,1,1,0.8730000000000047
2021_18,tsunoda,9,77.33,76.701,77.158,76.701,1,1,0.8259999999999934
2021_18,norris,10,77.569,77.473,96.83,77.473,1,1,1.597999999999999
2021_18,vettel,11,77.502,77.746,,77.502,1,0,1.6269999999999953
2021_18,raikkonen,12,77.606,77.958,,77.606,1,0,1.7309999999999945
2021_18,russell,13,77.958,78.172,,77.958,1,0,2.0829999999999984
2021_18,giovinazzi,14,77.89699999999999,78.28999999999999,,77.89699999999999,1,0,2.0219999999999914
2021_18,ocon,15,78.126,78.405,,78.126,1,0,2.2510000000000048
2021_18,alonso,16,78.452,,,78.452,0,0,2.576999999999998
2021_18,latifi,17,78.756,,,78.756,0,0,2.8810000000000002
2021_18,mick_schumacher,18,78.858,,,78.858,0,0,2.983000000000004
2021_18,mazepin,19,79.303,,,79.303,0,0,3.4279999999999973
2021_18,stroll,20,80.873,,,80.873,0,0,4.998000000000005
2021_19,hamilton,1,68.733,68.068,67.934,67.934,1,1,0.0
2021_19,max_verstappen,2,69.32900000000001,68.499,68.372,68.372,1,1,0.4380000000000024
2021_19,bottas,3,69.03999999999999,68.426,68.469,68.426,1,1,0.49200000000000443
2021_19,perez,4,69.172,68.973,68.483,68.483,1,1,0.5490000000000066
2021_19,gasly,5,69.347,68.903,68.777,68.777,1,1,0.8430000000000035
2021_19,sainz,6,69.04599999999999,69.031,68.826,68.826,1,1,0.8919999999999959
2021_19,leclerc,7,69.155,68.859,68.96000000000001,68.859,1,1,0.9249999999999972
2021_19,norris,8,69.365,69.03,68.98,68.98,1,1,1.0460000000000065
2021_19,ricciardo,9,69.374,69.093,69.039,69.039,1,1,1.105000000000004
2021_19,alonso,10,69.391,69.137,69.113,69.113,1,1,1.179000000000002
2021_19,ocon,11,69.43,69.189,,69.189,1,0,1.2549999999999955
2021_19,vettel,12,69.451,69.399,,69.399,1,0,1.4650000000000034
2021_19,tsunoda,13,69.35,69.483,,69.35,1,0,1.4159999999999968
2021_19,raikkonen,14,69.598,69.503,,69.503,1,0,1.5690000000000026
2021_19,giovinazzi,15,69.342,70.227,,69.342,1,0,1.4080000000000013
2021_19,stroll,16,69.663,,,69.663,0,0,1.7289999999999992
2021_19,latifi,17,69.897,,,69.897,0,0,1.963000000000008
2021_19,russell,18,69.953,,,69.953,0,0,2.0190000000000055
2021_19,mick_schumacher,19,70.32900000000001,,,70.32900000000001,0,0,2.3950000000000102
2021_19,mazepin,20,70.589,,,70.589,0,0,2.655000000000001
2021_20,hamilton,1,81.901,81.682,80.827,80.827,1,1,0.0
2021_20,max_verstappen,2,81.996,81.98400000000001,81.282,81.282,1,1,0.4549999999999983
2021_20,bottas,3,82.01599999999999,81.991,81.47800000000001,81.47800000000001,1,1,0.6510000000000105
2021_20,gasly,4,82.535,81.72800000000001,81.64,81.64,1,1,0.8130000000000024
2021_20,alonso,5,82.422,81.894,81.67,81.67,1,1,0.8430000000000035
2021_20,norris,6,82.839,82.21600000000001,81.731,81.731,1,1,0.9039999999999964
2021_20,sainz,7,82.304,82.241,81.84,81.84,1,1,1.0130000000000052
2021_20,tsunoda,8,82.458,82.05799999999999,81.881,81.881,1,1,1.054000000000002
2021_20,ocon,9,82.565,82.012,82.02799999999999,82.012,1,1,1.1850000000000023
2021_20,vettel,10,82.549,82.146,82.785,82.146,1,1,1.3190000000000026
2021_20,perez,11,82.398,82.346,,82.346,1,0,1.5190000000000055
2021_20,stroll,12,82.551,82.46000000000001,,82.46000000000001,1,0,1.6330000000000098
2021_20,leclerc,13,82.742,82.463,,82.463,1,0,1.6359999999999957
